Millis,INA260 Current (mA),INA260 Voltage (mV),INA260 Power (mW),PicoTemp Temp (C),MTK3339 Year,MTK3339 Month,MTK3339 Day,MTK3339 Hour,MTK3339 Minute,MTK3339 Second,MTK3339 Latitude,MTK3339 Longitude,MTK3339 Speed,MTK3339 Heading,MTK3339 Altitude,MTK3339 Satellites,ICM20948 AccX (g),ICM20948 AccY (g),ICM20948 AccZ (g),ICM20948 GyroX (deg/s),ICM20948 GyroY (deg/s),ICM20948 GyroZ (deg/s),ICM20948 MagX (uT),ICM20948 MagY (uT),ICM20948 MagZ (uT),ICM20948 Temp (C),PCF8523 Year,PCF8523 Month,PCF8523 Day,PCF8523 Hour,PCF8523 Minute,PCF8523 Second,TMP117 Temp (C),UV_Sensor_O UVA2 (nm),UV_Sensor_O UVB2 (nm),UV_Sensor_O UVC2 (nm),ENS160_O AQI,ENS160_O TVOC (ppb),ENS160_O eCO2 (ppm),BMP390_O Temp (C),BMP390_O Pressure (Pa),BMP390_O Altitude (m),TMP117_O Temp_O (C),SHTC3_O Temp (C),SHTC3_O Rel Hum (%),Ozone Conc (ppb),Analog_Temp_0 ADC_val
389029,,,,,2025,12,6,17,8,4,33.076332092285156,-111.9707260131836,6322.0,8063972.0,1908033.0,23,9.792284965515137,-1.5466543436050415,0.45489832758903503,0.5693604946136475,-0.005321125965565443,-0.035651542246341705,-38.54999923706055,-15.600000381469727,5.550000190734863,215.18336486816406,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,14.270000457763672,23.290000915527344,,652
390479,1023.75,3247.5,3330.0,22.457059860229492,,,,,,,,,,,,,9.931148529052734,-0.31124621629714966,0.35913026332855225,0.7093060612678528,0.012770702131092548,-0.05959660932421684,-39.29999923706055,-22.200000762939453,6.75,215.18336486816406,,,,,,,,0.0,0.0,0.0,,,,,,,,14.1899995803833,23.34000015258789,,655
391012,,,,,,,,,,,,,,,,,10.06043529510498,0.33518823981285095,-0.24899697303771973,0.363432914018631,0.031926754862070084,-0.0691746324300766,-39.75,-27.149999618530273,10.050000190734863,215.23129272460938,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,14.369999885559082,23.3799991607666,,659
391543,1040.0,3241.25,3370.0,22.925203323364258,,,,,,,,,,,,,9.864110946655273,1.216254472732544,-1.1204863786697388,-0.20326699316501617,0.0345873162150383,-0.11440420895814896,-38.849998474121094,-26.25,9.75,215.18336486816406,,,,,,,,0.0,0.0,0.0,,,,,,,,14.4399995803833,23.389999389648438,,658
392076,,,,,2025,12,6,17,8,7,33.07636260986328,-111.9705581665039,4533.0,8463780.0,1926966.0,24,9.75397777557373,1.1348515748977661,0.09576806426048279,-0.7603888511657715,0.002128450432792306,-0.02979830466210842,-41.400001525878906,-6.900000095367432,9.75,214.8958282470703,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,14.15999984741211,23.299999237060547,,656
393424,981.25,3257.5,3200.0,21.52080535888672,,,,,,,,,,,,,9.907206535339355,0.4165911078453064,0.3734954595565796,-0.39429542422294617,0.015431264415383339,0.058532387018203735,-40.79999923706055,-2.0999999046325684,13.649999618530273,215.0875244140625,,,,,,,,0.0,0.0,0.0,,,,,,,,14.140000343322754,23.239999771118164,,656
393957,,,,,,,,,,,,,,,,,9.907206535339355,-0.3687070608139038,0.3878606855869293,-0.06811041384935379,0.05055069550871849,0.18198250234127045,-40.04999923706055,-2.4000000953674316,16.950000762939453,215.27920532226562,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,14.119999885559082,23.200000762939453,,656
394488,828.75,3348.75,2760.0,22.457059860229492,,,,,,,,,,,,,9.57201862335205,0.15322890877723694,-0.2298433631658554,0.20273490250110626,0.017559714615345,0.07023885846138,-41.54999923706055,-5.550000190734863,15.899999618530273,215.27920532226562,,,,,,,,0.0,0.0,0.0,,,,,,,,14.09000015258789,23.18000030517578,,656
395020,,,,,2025,12,6,17,8,10,33.07634735107422,-111.97044372558594,3723.0,11711950.0,1947153.0,24,9.437943458557129,0.6368576288223267,1.455674648284912,1.323364019393921,-0.09099125117063522,-0.023945065215229988,-43.79999923706055,-20.25,14.399999618530273,215.4229736328125,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,13.920000076293945,23.260000228881836,,652
396471,1037.5,3238.75,3370.0,21.052661895751953,,,,,,,,,,,,,9.763554573059082,1.7956513166427612,0.9193734526634216,1.9980827569961548,-0.03352309390902519,0.18411095440387726,-41.25,-33.0,23.100000381469727,215.0875244140625,,,,,,,,0.0,0.0,0.0,,,,,,,,14.109999656677246,23.34000015258789,,658
397003,,,,,,,,,,,,,,,,,9.5624418258667,1.1827356815338135,-1.1635819673538208,1.9081556797027588,0.20539546012878418,0.21923038363456726,-41.25,-34.5,41.099998474121094,215.0875244140625,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,14.170000076293945,23.40999984741211,,657
397534,971.25,3265.0,3160.0,21.52080535888672,,,,,,,,,,,,,9.892841339111328,-0.569819986820221,-0.29209262132644653,1.73202645778656,0.2926619350910187,0.023945065215229988,-37.95000076293945,-17.100000381469727,58.20000076293945,215.0395965576172,,,,,,,,0.0,0.0,0.0,,,,,,,,14.15999984741211,23.510000228881836,,659
398067,,,,,2025,12,6,17,8,13,33.076316833496094,-111.97036743164062,3513.0,8551794.0,1966729.0,24,9.739612579345703,2.9257144927978516,-0.7996633648872375,1.4963006973266602,0.0047890134155750275,0.08407378941774368,-34.04999923706055,1.5,6.150000095367432,215.37506103515625,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,14.039999961853027,23.760000228881836,,661
399416,981.25,3265.0,3200.0,20.584518432617188,,,,,,,,,,,,,9.385271072387695,1.091755986213684,-2.1068975925445557,0.01383492723107338,0.016495490446686745,0.08460589498281479,-34.20000076293945,-12.899999618530273,-0.8999999761581421,215.18336486816406,,,,,,,,0.0,0.0,0.0,,,,,,,,13.880000114440918,23.799999237060547,,662
399949,,,,,,,,,,,,,,,,,9.854534149169922,0.05267243832349777,-1.2497732639312744,-1.1280786991119385,-0.011706477031111717,0.07875265926122665,-35.70000076293945,-5.849999904632568,4.199999809265137,215.23129272460938,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,13.8100004196167,23.899999618530273,,663
400480,965.0,3266.25,3150.0,23.393346786499023,,,,,,,,,,,,,9.59596061706543,-0.21547815203666687,-1.2258312702178955,-1.8751647472381592,-0.11121153086423874,0.025541404262185097,-37.5,5.849999904632568,21.75,215.23129272460938,,,,,,,,0.0,0.0,0.0,,,,,,,,13.890000343322754,23.979999542236328,,660
401012,,,,,2025,12,6,17,8,16,33.07633590698242,-111.97023010253906,5471.0,7342229.0,1985650.0,25,9.730035781860352,0.7565677165985107,-0.181959331035614,-1.7698065042495728,-0.11866110563278198,-0.11014730483293533,-39.75,-36.150001525878906,38.099998474121094,215.18336486816406,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,13.930000305175781,24.239999771118164,,665
402465,980.0,3263.75,3200.0,22.925203323364258,,,,,,,,,,,,,10.170568466186523,0.12449848651885986,-0.038307227194309235,-1.0248488187789917,-0.04044055566191673,-0.13089969754219055,-42.900001525878906,-33.150001525878906,24.450000762939453,215.27920532226562,,,,,,,,0.0,0.0,0.0,,,,,,,,14.039999961853027,24.3700008392334,,664
402997,,,,,,,,,,,,,,,,,9.696516990661621,-0.10055647045373917,-0.49320554733276367,-0.4826261103153229,-0.018091827630996704,-0.11759687960147858,-42.0,-25.649999618530273,16.200000762939453,215.23129272460938,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,14.010000228881836,24.479999542236328,,660
403528,801.25,3361.25,2640.0,21.052661895751953,,,,,,,,,,,,,10.050858497619629,0.33039984107017517,-0.33518823981285095,-0.3815247118473053,-0.06225717440247536,-0.04310112074017525,-41.099998474121094,-20.850000381469727,14.850000381469727,215.23129272460938,,,,,,,,0.0,0.0,0.0,,,,,,,,14.079999923706055,24.65999984741211,,660
404061,,,,,2025,12,6,17,8,19,33.07632064819336,-111.97006225585938,4577.0,11915276.0,2005346.0,25,9.624691009521484,0.6751648783683777,1.5514427423477173,-0.09631238132715225,-0.13249602913856506,-0.06119294464588165,-41.70000076293945,-13.5,10.199999809265137,215.18336486816406,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,13.739999771118164,24.940000534057617,,660
405412,1038.75,3250.0,3380.0,22.457059860229492,,,,,,,,,,,,,9.916783332824707,-0.5171475410461426,0.689530074596405,-0.21656982600688934,-0.035651542246341705,-0.005853238515555859,-40.349998474121094,-11.550000190734863,10.949999809265137,215.18336486816406,,,,,,,,0.0,0.0,0.0,,,,,,,,13.670000076293945,25.049999237060547,,662
405945,,,,,,,,,,,,,,,,,9.610325813293457,2.0685901641845703,0.43095630407333374,-0.4139835834503174,-0.12451434880495071,-0.06438562273979187,-39.75,-7.5,10.050000190734863,215.37506103515625,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,13.630000114440918,25.1200008392334,,666
406476,1028.75,3253.75,3330.0,21.988948822021484,,,,,,,,,,,,,9.691728591918945,0.33518823981285095,1.091755986213684,-0.9258759021759033,-0.09418392926454544,-0.030330417677760124,-39.599998474121094,-0.75,15.300000190734863,215.18336486816406,,,,,,,,0.0,0.0,0.0,,,,,,,,13.609999656677246,25.270000457763672,,663
407009,,,,,2025,12,6,17,8,22,33.07625961303711,-111.96996307373047,3856.0,13800014.0,2025549.0,25,9.528923034667969,0.15322890877723694,0.3687070608139038,-1.5527045726776123,-0.023945065215229988,-0.05693604424595833,-39.29999923706055,-6.75,49.79999923706055,215.18336486816406,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,13.649999618530273,25.75,,665
408460,1007.5,3255.0,3280.0,22.925203323364258,,,,,,,,,,,,,9.495404243469238,1.0965443849563599,-1.2689268589019775,-1.5952736139297485,-0.13409237563610077,-0.028201965615153313,-38.54999923706055,-23.25,52.349998474121094,215.4229736328125,,,,,,,,0.0,0.0,0.0,,,,,,,,13.720000267028809,25.920000076293945,,666
408993,,,,,,,,,,,,,,,,,9.634267807006836,0.8954314589500427,0.21547815203666687,-1.5888882875442505,-0.10695462673902512,-0.08833068609237671,-39.150001525878906,-37.79999923706055,39.45000076293945,215.27920532226562,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,13.699999809265137,26.100000381469727,,667
409524,971.25,3276.25,3190.0,23.393346786499023,,,,,,,,,,,,,9.940725326538086,1.3120225667953491,-0.06703764945268631,-1.379235863685608,-0.021284503862261772,-0.06598196178674698,-40.650001525878906,-35.099998474121094,21.899999618530273,215.4229736328125,,,,,,,,0.0,0.0,0.0,,,,,,,,13.789999961853027,26.270000457763672,,665
410056,,,,,2025,12,6,17,8,25,33.07619094848633,-111.96990966796875,1981.0,14247824.0,2044331.0,25,9.768342971801758,2.183511972427368,0.5267243981361389,-0.49539682269096375,-0.21231292188167572,0.07343153655529022,-37.349998474121094,-15.75,3.5999999046325684,215.23129272460938,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,13.65999984741211,26.6299991607666,,661
411407,985.0,3253.75,3200.0,22.925203323364258,,,,,,,,,,,,,9.490615844726562,1.867477297782898,-0.033518824726343155,-0.7380401492118835,-0.10269773006439209,0.06332139670848846,-35.849998474121094,-10.050000190734863,3.1500000953674316,215.4709014892578,,,,,,,,0.0,0.0,0.0,,,,,,,,13.619999885559082,26.739999771118164,,667
411940,,,,,,,,,,,,,,,,,9.615114212036133,1.403002142906189,-0.7565677165985107,-1.1631979942321777,-0.09897294640541077,0.025541404262185097,-35.849998474121094,3.0,7.650000095367432,215.4229736328125,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,13.550000190734863,26.889999389648438,,666
412471,743.75,3377.5,2510.0,23.393346786499023,,,,,,,,,,,,,9.476250648498535,0.8810662031173706,-0.9528923034667969,-1.6926501989364624,-0.0691746324300766,-0.04363323003053665,-35.099998474121094,10.800000190734863,27.0,215.23129272460938,,,,,,,,0.0,0.0,0.0,,,,,,,,13.59000015258789,27.010000228881836,,665
413004,,,,,2025,12,6,17,8,28,33.076175689697266,-111.96981048583984,4798.0,9034456.0,2061489.0,26,9.974244117736816,-0.9002198576927185,1.1635819673538208,-0.8689398765563965,-0.05906449630856514,-0.08992702513933182,-37.349998474121094,-34.79999923706055,51.150001525878906,215.4229736328125,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,13.680000305175781,27.420000076293945,,667
414455,987.5,3258.75,3210.0,20.11637306213379,,,,,,,,,,,,,9.773131370544434,0.9241618514060974,1.623268723487854,0.17080813646316528,-0.056403931230306625,-0.1213216707110405,-37.20000076293945,-36.900001525878906,46.5,215.4229736328125,,,,,,,,0.0,0.0,0.0,,,,,,,,13.619999885559082,27.520000457763672,,664
414987,,,,,,,,,,,,,,,,,10.070012092590332,1.0438719987869263,0.08140286058187485,0.5294520258903503,-0.10110139101743698,-0.04044055566191673,-40.04999923706055,-31.799999237060547,48.29999923706055,215.18336486816406,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,13.600000381469727,27.6299991607666,,667
415518,1021.25,3238.75,3300.0,23.393346786499023,,,,,,,,,,,,,10.02691650390625,0.05746084079146385,0.2346317619085312,0.6720582246780396,-0.04044055566191673,0.06598196178674698,-40.349998474121094,-26.25,48.900001525878906,215.23129272460938,,,,,,,,0.0,0.0,0.0,,,,,,,,13.640000343322754,27.729999542236328,,668
416051,,,,,2025,12,6,17,8,31,33.07616424560547,-111.96964263916016,5157.0,11617624.0,2079610.0,26,10.56800651550293,0.043095629662275314,0.05746084079146385,0.9280043840408325,-0.0026605629827827215,0.0691746324300766,-42.75,-9.75,45.75,215.6146697998047,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,13.720000267028809,27.989999771118164,,671
417401,1023.75,3237.5,3320.0,23.393346786499023,,,,,,,,,,,,,9.744400978088379,-1.0103530883789062,0.31124621629714966,0.6624801754951477,0.0862022414803505,0.03511942923069,-41.70000076293945,-2.700000047683716,41.54999923706055,215.27920532226562,,,,,,,,0.0,0.0,0.0,,,,,,,,13.770000457763672,28.100000381469727,,665
417934,,,,,,,,,,,,,,,,,9.926360130310059,-0.19153612852096558,0.828393816947937,0.4677269458770752,0.04044055566191673,-0.06278928369283676,-40.349998474121094,0.30000001192092896,38.25,215.56674194335938,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,13.75,28.18000030517578,,668
418465,1028.75,3240.0,3330.0,22.457059860229492,,,,,,,,,,,,,9.830592155456543,0.8954314589500427,0.47884035110473633,0.12983547151088715,-0.025541404262185097,-0.042569007724523544,-40.04999923706055,2.8499999046325684,33.75,215.4709014892578,,,,,,,,0.0,0.0,0.0,,,,,,,,13.760000228881836,28.270000457763672,,668
418998,,,,,2025,12,6,17,8,34,33.076080322265625,-111.96952056884766,4649.0,13660534.0,2099093.0,26,9.840168952941895,0.19632454216480255,0.507570743560791,-0.47677287459373474,-0.10056927800178528,-0.20220278203487396,-40.04999923706055,4.349999904632568,40.349998474121094,215.4709014892578,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,13.65999984741211,28.40999984741211,,668
420447,1048.75,3237.5,3390.0,21.988948822021484,,,,,,,,,,,,,10.074800491333008,0.8762778043746948,1.1252747774124146,-0.6225717663764954,-0.0867343544960022,-0.13302814960479736,-37.349998474121094,2.25,44.849998474121094,215.37506103515625,,,,,,,,0.0,0.0,0.0,,,,,,,,13.649999618530273,28.479999542236328,,671
420980,,,,,,,,,,,,,,,,,9.691728591918945,0.21547815203666687,0.07182604819536209,-0.6779114603996277,-0.07981688529253006,-0.08992702513933182,-36.900001525878906,0.0,48.150001525878906,215.4709014892578,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,13.65999984741211,28.520000457763672,,672
